uptime_1600023,temperature,humidity,aqi,winp,wind,weather,rtu1
2020-04-06 23:15:00,13℃,58%,59,2级,东南风,晴,3800
2020-04-05 01:09:00,10℃,80%,105,2级,东风,晴,3550
2020-04-05 01:54:00,10℃,78%,95,2级,东风,晴,3600
2020-04-05 03:08:00,9℃,72%,92,2级,东风,晴,3572
2020-04-05 03:59:00,8℃,75%,90,2级,东风,晴,3547
2020-04-05 04:54:00,8℃,76%,89,2级,东风,晴,3550
2020-04-05 20:04:00,14℃,52%,54,2级,东风,晴,3994
2020-04-05 21:02:00,13℃,55%,60,2级,东风,晴,3789
2020-04-05 21:59:00,13℃,60%,63,2级,东风,晴,3883
2020-04-05 23:05:00,12℃,64%,62,2级,东风,多云,3890
2020-04-04 01:05:00,9℃,96%,70,1级,西北风,晴,3616
2020-04-04 02:08:00,9℃,97%,65,1级,北风,晴,3638
2020-04-04 03:09:00,9℃,99%,63,2级,西北风,晴,3614
2020-04-04 03:58:00,9℃,99%,62,2级,北风,晴,3591
2020-04-04 20:29:00,12℃,69%,68,1级,东北风,晴,4047
2020-04-04 21:59:00,13℃,75%,90,3级,东北风,晴,3857
2020-04-04 23:00:00,13℃,77%,94,3级,东风,晴,3844
2020-04-03 01:05:00,10℃,84%,41,1级,东北风,晴,3638
2020-04-03 02:15:00,10℃,91%,41,1级,北风,多云,3559
2020-04-03 03:04:00,10℃,85%,36,2级,北风,多云,3591
2020-04-03 04:02:00,10℃,86%,36,2级,北风,多云,3604
2020-04-03 21:08:00,11℃,94%,60,1级,北风,晴,3871
2020-04-03 21:48:00,11℃,81%,71,1级,北风,晴,3813
2020-04-03 23:03:00,11℃,80%,73,1级,西北风,晴,4010
2020-04-02 01:02:00,11℃,94%,46,3级,东北风,多云,3631
2020-04-02 01:56:00,11℃,94%,51,2级,东北风,多云,3634
2020-04-02 03:15:00,10℃,89%,60,2级,东北风,多云,3638
2020-04-02 04:04:00,9℃,87%,87,2级,东风,多云,3605
2020-04-02 21:04:00,14℃,64%,66,2级,东北风,多云,3843
2020-04-02 21:54:00,13℃,70%,64,3级,东北风,多云,3870
2020-04-02 23:09:00,12℃,75%,57,2级,东北风,晴,3845
2020-04-01 01:01:00,9℃,99%,36,2级,北风,阴,3628
2020-04-01 02:12:00,9℃,99%,43,2级,西北风,阴,3682
2020-04-01 02:59:00,9℃,99%,49,1级,西北风,阴,3718
2020-04-01 03:57:00,10℃,99%,49,2级,北风,阴,3692
2020-04-01 20:08:00,11℃,90%,50,2级,北风,阴,3875
2020-04-01 21:10:00,11℃,93%,59,2级,东北风,阴,3929
2020-04-01 22:15:00,11℃,91%,59,2级,北风,阴,3990
2020-04-01 23:06:00,11℃,93%,53,2级,北风,多云,3916
2020-03-31 02:14:00,9℃,92%,39,1级,北风,阴,3604
2020-03-31 02:52:00,9℃,92%,45,1级,北风,阴,3620
2020-03-31 04:13:00,8℃,97%,43,2级,北风,阴,3595
2020-03-31 04:52:00,8℃,99%,46,1级,北风,雨,3558
2020-03-31 20:03:00,9℃,99%,21,2级,西北风,雨,3888
2020-03-31 21:05:00,10℃,99%,23,2级,西北风,阴,3976
2020-03-31 22:14:00,10℃,99%,23,1级,西北风,雨,3926
2020-03-31 23:08:00,10℃,99%,25,2级,西风,阴,3965
2020-03-30 01:09:00,5℃,96%,26,2级,东北风,阴,3645
2020-03-30 02:09:00,5℃,99%,30,2级,东北风,阴,3639
2020-03-30 02:59:00,5℃,99%,33,2级,东北风,阴,3629
2020-03-30 03:59:00,5℃,99%,32,1级,北风,阴,3646
2020-03-30 04:53:00,5℃,98%,30,2级,北风,阴,3655
2020-03-30 20:56:00,10℃,85%,50,1级,南风,阴,3894
2020-03-30 22:09:00,9℃,91%,48,2级,西风,阴,3942
2020-03-30 23:15:00,9℃,91%,45,2级,西风,阴,3891
2020-03-29 01:03:00,7℃,86%,47,1级,西风,阴,3605
2020-03-29 02:05:00,7℃,87%,39,1级,西南风,阴,3627
2020-03-29 03:02:00,6℃,90%,46,2级,西南风,阴,3549
2020-03-29 03:56:00,5℃,97%,42,2级,南风,雨,3564
2020-03-29 04:59:00,5℃,98%,35,2级,东南风,雨,3630
2020-03-29 20:00:00,5℃,95%,16,2级,东风,雨,4223
2020-03-29 21:02:00,5℃,94%,17,2级,东风,阴,3939
2020-03-29 21:52:00,5℃,94%,20,2级,东北风,阴,3853
2020-03-29 23:04:00,5℃,95%,20,2级,北风,阴,3893
2020-03-28 02:03:00,4℃,96%,25,3级,东北风,雨,3671
2020-03-28 02:53:00,3℃,97%,22,3级,东风,雨,3710
2020-03-28 04:04:00,2℃,98%,21,2级,东北风,雨,3701
2020-03-28 20:04:00,8℃,62%,47,2级,东南风,阴,3934
2020-03-28 20:56:00,7℃,68%,42,2级,东南风,阴,4033
2020-03-28 22:00:00,8℃,70%,53,1级,东南风,阴,3886
2020-03-28 23:04:00,7℃,83%,44,1级,西南风,阴,4005
2020-03-27 02:04:00,9℃,95%,16,3级,北风,雨,3805
2020-03-27 02:54:00,8℃,97%,18,4级,北风,阴,3748
2020-03-27 04:00:00,8℃,98%,17,2级,北风,阴,3754
2020-03-27 04:56:00,7℃,98%,19,3级,北风,阴,3688
2020-03-27 20:04:00,7℃,91%,46,2级,北风,雨,3930
2020-03-27 20:58:00,7℃,91%,48,2级,北风,雨,3907
2020-03-27 22:07:00,7℃,91%,43,2级,北风,雨,3901
2020-03-27 23:01:00,7℃,95%,35,2级,北风,雨,3919
2020-03-26 01:04:00,17℃,99%,32,1级,北风,阴,3510
2020-03-26 02:04:00,17℃,99%,29,1级,北风,阴,3569
2020-03-26 03:07:00,17℃,99%,30,2级,北风,阴,3504
2020-03-26 04:10:00,17℃,99%,28,2级,东风,雨,3513
2020-03-26 20:06:00,16℃,99%,32,2级,北风,雨,4058
2020-03-26 20:57:00,15℃,99%,48,3级,北风,雨,4038
2020-03-26 21:57:00,14℃,99%,54,3级,北风,雨,4016
2020-03-26 23:12:00,12℃,99%,53,4级,北风,雨,4026
2020-03-25 01:52:00,15℃,77%,60,2级,东南风,多云,3523
2020-03-25 03:02:00,15℃,78%,46,2级,东南风,多云,3523
2020-03-25 04:04:00,15℃,78%,47,2级,东南风,多云,3495
2020-03-25 20:03:00,18℃,99%,33,2级,东南风,阴,3829
2020-03-25 20:55:00,17℃,99%,39,2级,东南风,阴,3728
2020-03-25 21:53:00,17℃,99%,33,2级,东南风,阴,3824
2020-03-25 23:07:00,17℃,99%,33,2级,东南风,雨,3855
2020-03-24 01:06:00,11℃,67%,59,2级,东风,多云,3474
2020-03-24 01:59:00,11℃,69%,58,1级,东风,多云,3571
2020-03-24 03:04:00,9℃,84%,58,2级,东风,多云,3491
2020-03-24 03:55:00,8℃,88%,58,1级,北风,多云,3517
2020-03-24 20:12:00,18℃,63%,60,2级,东风,多云,3815
2020-03-24 20:58:00,18℃,63%,56,2级,东风,多云,3785
2020-03-24 22:03:00,17℃,65%,60,2级,东南风,多云,3854
2020-03-24 22:59:00,17℃,63%,59,2级,东南风,多云,3877
2020-03-23 01:01:00,13℃,63%,46,2级,东风,多云,3541
2020-03-23 01:53:00,13℃,64%,42,2级,东风,多云,3574
2020-03-23 03:15:00,12℃,66%,40,2级,东风,多云,3523
2020-03-23 03:55:00,12℃,64%,38,2级,东风,多云,3535
2020-03-23 04:54:00,12℃,65%,39,2级,东风,多云,3524
2020-03-23 21:02:00,15℃,50%,53,2级,东风,多云,3855
2020-03-23 22:10:00,14℃,51%,61,2级,东风,多云,3766
2020-03-23 23:05:00,14℃,54%,63,2级,东风,多云,3785
2020-03-22 01:04:00,17℃,99%,49,2级,北风,雾,3594
2020-03-22 01:40:00,17℃,99%,49,2级,南风,阴,3610
2020-03-22 02:33:00,17℃,99%,50,0级,无持续风向,雾,3571
2020-03-22 03:35:00,17℃,99%,49,0级,无持续风向,雾,3544
2020-03-22 04:45:00,17℃,99%,52,2级,北风,雾,3573
2020-03-22 21:07:00,15℃,60%,66,3级,东北风,多云,3843
2020-03-22 22:01:00,14℃,60%,58,2级,东风,多云,3835
2020-03-22 22:56:00,13℃,63%,53,2级,东风,多云,3895
2020-03-21 01:06:00,15℃,68%,61,2级,东南风,多云,3488
2020-03-21 02:05:00,12℃,86%,57,1级,东南风,多云,3503
2020-03-21 03:00:00,11℃,93%,57,1级,东南风,多云,3475
2020-03-21 04:07:00,9℃,95%,61,2级,东南风,多云,3440
2020-03-21 20:13:00,18℃,99%,45,2级,东南风,雨,3855
2020-03-21 21:03:00,18℃,99%,45,2级,西南风,雨,3881
2020-03-21 22:04:00,18℃,99%,45,2级,西风,雨,3886
2020-03-21 23:01:00,18℃,99%,49,1级,南风,雨,3884
2020-03-20 01:05:00,7℃,80%,115,1级,北风,晴,3372
2020-03-20 02:11:00,7℃,84%,110,1级,东南风,晴,3459
2020-03-20 03:05:00,6℃,88%,95,1级,东南风,晴,3447
2020-03-20 04:13:00,6℃,95%,85,2级,东南风,晴,3447
2020-03-20 04:58:00,7℃,88%,76,2级,东南风,晴,3374
2020-03-20 20:01:00,20℃,53%,84,2级,南风,晴,3580
2020-03-20 21:11:00,18℃,59%,81,2级,南风,晴,3648
2020-03-20 22:02:00,17℃,65%,81,2级,东南风,晴,3692
2020-03-20 23:02:00,17℃,60%,76,2级,南风,多云,3739
2020-03-19 02:02:00,13℃,65%,69,2级,西南风,多云,3475
2020-03-19 03:01:00,12℃,69%,64,2级,西风,多云,3410
2020-03-19 03:57:00,11℃,75%,63,2级,西风,多云,3445
2020-03-19 20:09:00,11℃,50%,111,1级,北风,晴,3617
2020-03-19 21:14:00,10℃,59%,117,1级,北风,晴,3731
2020-03-19 22:09:00,9℃,69%,124,2级,东北风,晴,3785
2020-03-19 22:55:00,8℃,70%,126,1级,东北风,晴,3678
2020-03-18 01:00:00,10℃,91%,78,0级,无持续风向,晴,3516
2020-03-18 02:09:00,10℃,74%,72,2级,西风,晴,3455
2020-03-18 03:05:00,10℃,74%,73,1级,西南风,晴,3472
2020-03-18 04:20:00,9℃,85%,73,1级,西南风,晴,3429
2020-03-18 20:13:00,18℃,55%,76,2级,南风,晴,3746
2020-03-18 21:01:00,16℃,60%,76,2级,南风,晴,3704
2020-03-18 22:11:00,15℃,65%,74,1级,南风,晴,3725
2020-03-18 23:08:00,13℃,73%,77,1级,西南风,多云,3764
2020-03-17 01:56:00,11℃,71%,67,1级,南风,阴,3483
2020-03-17 03:08:00,10℃,76%,68,1级,西南风,阴,3490
2020-03-17 04:12:00,8℃,90%,69,1级,南风,阴,3491
2020-03-17 20:09:00,15℃,57%,59,0级,无持续风向,晴,3728
2020-03-17 20:58:00,14℃,57%,70,1级,北风,晴,3732
2020-03-17 22:10:00,12℃,69%,79,1级,西风,晴,3765
2020-03-17 23:14:00,11℃,85%,83,1级,西风,晴,3696
2020-03-16 01:01:00,8℃,84%,76,2级,南风,多云,3477
2020-03-16 02:09:00,8℃,93%,83,2级,东风,多云,3450
2020-03-16 03:07:00,8℃,87%,84,1级,北风,多云,3518
2020-03-16 04:04:00,9℃,85%,83,2级,北风,多云,3483
2020-03-16 04:59:00,11℃,60%,77,2级,东北风,多云,3491
2020-03-16 20:02:00,14℃,58%,77,2级,南风,阴,3728
2020-03-16 20:55:00,14℃,59%,76,1级,东风,阴,3716
2020-03-16 21:54:00,12℃,67%,73,1级,南风,阴,3812
2020-03-16 22:52:00,14℃,58%,74,3级,南风,阴,3888
2020-03-15 01:05:00,4℃,96%,70,2级,西南风,多云,3515
2020-03-15 01:56:00,3℃,95%,64,1级,西风,多云,3527
2020-03-15 03:05:00,3℃,98%,65,2级,西风,多云,3468
2020-03-15 04:05:00,3℃,95%,66,0级,无持续风向,多云,3481
2020-03-15 20:00:00,13℃,51%,65,1级,东北风,阴,3706
2020-03-15 20:56:00,11℃,62%,66,0级,无持续风向,阴,3691
2020-03-15 22:03:00,9℃,76%,74,2级,北风,阴,3736
2020-03-15 23:07:00,9℃,76%,77,0级,无持续风向,多云,3681
2020-03-14 01:57:00,2℃,99%,20,1级,西南风,多云,3547
2020-03-14 03:01:00,1℃,99%,18,1级,西南风,多云,3507
2020-03-14 03:55:00,1℃,99%,20,2级,西风,多云,3528
2020-03-14 20:02:00,10℃,59%,71,1级,西风,晴,3810
2020-03-14 20:57:00,7℃,83%,75,2级,西北风,晴,3826
2020-03-14 21:54:00,10℃,52%,77,2级,西风,晴,3744
2020-03-14 22:59:00,7℃,67%,76,2级,西风,多云,3841
2020-03-13 01:05:00,8℃,99%,68,1级,东北风,多云,3582
2020-03-13 01:55:00,8℃,99%,69,1级,北风,多云,3500
2020-03-13 03:12:00,7℃,99%,72,1级,西北风,多云,3575
2020-03-13 04:09:00,8℃,99%,70,2级,西北风,多云,3537
2020-03-13 20:00:00,6℃,87%,29,2级,北风,多云,3777
2020-03-13 20:52:00,6℃,89%,30,2级,北风,多云,3803
2020-03-13 21:57:00,5℃,91%,33,2级,北风,多云,3778
2020-03-13 23:06:00,4℃,94%,33,2级,北风,多云,3738
2020-03-12 01:08:00,11℃,60%,68,2级,东南风,阴,3519
2020-03-12 02:15:00,10℃,63%,64,2级,东南风,阴,3548
2020-03-12 03:07:00,9℃,69%,65,1级,东南风,阴,3586
2020-03-12 03:59:00,8℃,76%,63,2级,东南风,阴,3539
2020-03-12 20:02:00,12℃,84%,55,2级,东南风,晴,3686
2020-03-12 21:04:00,12℃,89%,56,2级,东南风,晴,3740
2020-03-12 22:06:00,10℃,95%,58,1级,东南风,晴,3763
2020-03-12 23:12:00,9℃,98%,59,2级,东风,多云,3838
2020-03-11 01:14:00,4℃,99%,74,1级,东南风,多云,3618
2020-03-11 01:59:00,3℃,99%,75,1级,东风,多云,3540
2020-03-11 02:58:00,3℃,99%,75,1级,东风,雾,3597
2020-03-11 04:05:00,2℃,99%,77,1级,东南风,多云,3569
2020-03-11 04:58:00,2℃,99%,74,1级,东南风,多云,3580
2020-03-11 20:05:00,13℃,59%,70,2级,东南风,阴,3780
2020-03-11 20:53:00,12℃,60%,71,2级,东风,阴,3821
2020-03-11 21:58:00,12℃,63%,73,2级,东南风,阴,3748
2020-03-11 23:09:00,12℃,60%,72,2级,东南风,阴,3725
2020-03-10 01:52:00,8℃,99%,84,3级,西北风,多云,3607
2020-03-10 03:07:00,8℃,98%,75,2级,西北风,多云,3589
2020-03-10 04:02:00,8℃,98%,67,2级,西北风,多云,3606
2020-03-10 04:57:00,8℃,98%,69,3级,西北风,多云,3567
2020-03-10 20:06:00,7℃,94%,57,1级,东南风,多云,3813
2020-03-10 21:09:00,6℃,98%,64,1级,东北风,多云,3841
2020-03-10 22:06:00,5℃,97%,72,1级,东风,多云,3865
2020-03-10 23:01:00,5℃,99%,75,0级,无持续风向,多云,3800
2020-03-09 01:08:00,11℃,97%,50,2级,东北风,阴,3549
2020-03-09 02:05:00,11℃,97%,52,2级,北风,阴,3582
2020-03-09 02:54:00,10℃,98%,48,2级,北风,雨,3616
2020-03-09 04:10:00,10℃,99%,49,2级,北风,阴,3603
2020-03-09 04:52:00,10℃,99%,46,2级,北风,阴,3615
2020-03-09 20:08:00,9℃,98%,127,2级,西北风,雨,3807
2020-03-09 21:02:00,9℃,99%,133,3级,西北风,雨,3781
2020-03-09 22:10:00,9℃,99%,139,3级,西北风,阴,3898
2020-03-09 22:55:00,9℃,99%,169,3级,西北风,阴,3920
2020-03-08 01:57:00,8℃,99%,79,2级,东北风,多云,3464
2020-03-08 03:04:00,7℃,98%,87,2级,东北风,多云,3433
2020-03-08 03:54:00,7℃,95%,85,1级,东风,多云,3445
2020-03-08 21:00:00,14℃,71%,52,2级,东风,阴,3668
2020-03-08 22:03:00,13℃,71%,52,2级,东北风,阴,3633
2020-03-08 22:53:00,13℃,78%,50,2级,东北风,雨,3691
2020-03-07 01:00:00,4℃,99%,69,1级,北风,多云,3396
2020-03-07 02:11:00,3℃,99%,72,0级,无持续风向,雾,3508
2020-03-07 03:02:00,3℃,99%,72,0级,无持续风向,雾,3527
2020-03-07 03:56:00,3℃,99%,74,0级,无持续风向,多云,3451
2020-03-07 04:54:00,3℃,99%,74,1级,南风,多云,3393
2020-03-07 20:05:00,12℃,80%,67,2级,东南风,晴,3747
2020-03-07 20:57:00,10℃,93%,67,1级,东北风,晴,3644
2020-03-07 21:59:00,9℃,96%,67,1级,东南风,晴,3642
2020-03-07 23:04:00,8℃,98%,70,1级,北风,多云,3685
2020-03-06 01:13:00,6℃,69%,68,2级,东南风,多云,3439
2020-03-06 02:07:00,5℃,71%,67,2级,东南风,多云,3461
2020-03-06 03:05:00,5℃,72%,64,2级,东南风,多云,3414
2020-03-06 04:05:00,6℃,74%,65,2级,东南风,多云,3428
2020-03-06 04:52:00,6℃,77%,68,2级,东南风,多云,3490
2020-03-06 20:56:00,8℃,95%,54,2级,东南风,多云,3751
2020-03-06 22:07:00,7℃,97%,54,1级,东南风,多云,3717
2020-03-06 23:10:00,6℃,99%,57,1级,东南风,多云,3612
2020-03-05 01:11:00,5℃,71%,59,2级,东风,多云,3428
2020-03-05 02:13:00,5℃,67%,50,3级,东风,多云,3484
2020-03-05 03:06:00,4℃,71%,45,2级,东风,多云,3445
2020-03-05 04:02:00,4℃,73%,43,2级,东风,多云,3504
2020-03-05 20:08:00,9℃,53%,55,2级,东风,晴,3680
2020-03-05 20:54:00,8℃,56%,58,2级,东风,晴,3758
2020-03-05 21:53:00,8℃,59%,59,2级,东风,晴,3720
2020-03-05 23:00:00,7℃,62%,60,2级,东南风,多云,3695
2020-03-04 01:04:00,7℃,86%,60,2级,北风,多云,3522
2020-03-04 01:58:00,7℃,89%,59,1级,北风,多云,3460
2020-03-04 03:01:00,6℃,89%,59,2级,北风,多云,3489
2020-03-04 04:15:00,6℃,89%,63,2级,东北风,多云,3473
2020-03-04 20:04:00,8℃,74%,84,2级,东北风,多云,3776
2020-03-04 21:12:00,8℃,70%,88,3级,东北风,多云,3652
2020-03-04 21:58:00,7℃,74%,93,2级,东北风,多云,3718
2020-03-04 23:02:00,6℃,77%,90,2级,东北风,多云,3793
2020-03-03 02:13:00,6℃,84%,42,2级,北风,多云,3462
2020-03-03 03:08:00,6℃,84%,45,2级,东北风,多云,3489
2020-03-03 04:01:00,5℃,87%,43,2级,北风,多云,3478
2020-03-03 20:07:00,8℃,74%,54,2级,西北风,阴,3667
2020-03-03 20:58:00,8℃,78%,55,2级,西北风,阴,3630
2020-03-03 21:53:00,8℃,79%,59,2级,北风,阴,3745
2020-03-03 23:01:00,7℃,82%,67,2级,北风,多云,3776
2020-03-02 02:05:00,3℃,99%,64,1级,北风,多云,3553
2020-03-02 03:12:00,4℃,99%,72,2级,北风,雾,3486
2020-03-02 04:01:00,4℃,99%,77,2级,东北风,多云,3498
2020-03-02 21:02:00,7℃,68%,40,1级,东风,阴,3745
2020-03-02 22:03:00,7℃,68%,43,1级,东风,阴,3659
2020-03-02 23:09:00,7℃,76%,41,2级,北风,多云,3695
2020-03-01 01:09:00,8℃,99%,35,2级,北风,阴,3581
2020-03-01 02:08:00,8℃,99%,33,2级,北风,阴,3554
2020-03-01 03:10:00,8℃,99%,35,1级,北风,阴,3538
2020-03-01 03:56:00,8℃,99%,39,2级,北风,阴,3599
2020-03-01 04:58:00,8℃,99%,40,2级,北风,阴,3611
2020-03-01 21:01:00,7℃,91%,36,2级,北风,阴,3712
2020-03-01 21:57:00,7℃,89%,35,2级,北风,阴,3819
2020-03-01 22:53:00,7℃,91%,38,1级,东北风,多云,3882
2020-02-29 01:12:00,5℃,99%,48,1级,西风,雨,3649
2020-02-29 02:05:00,5℃,99%,46,1级,西风,雨,3623
2020-02-29 03:05:00,5℃,99%,40,2级,北风,雨,3648
2020-02-29 03:57:00,5℃,99%,39,2级,西北风,阴,3614
2020-02-29 20:03:00,8℃,93%,45,1级,东风,阴,3841
2020-02-29 20:53:00,8℃,94%,38,1级,东北风,阴,3853
2020-02-29 22:09:00,8℃,97%,36,1级,东北风,阴,3942
2020-02-29 23:05:00,8℃,98%,33,0级,无持续风向,阴,3847
2020-02-28 01:11:00,7℃,98%,60,1级,东北风,阴,3443
2020-02-28 02:05:00,8℃,98%,65,1级,北风,阴,3475
2020-02-28 03:13:00,7℃,99%,60,3级,西北风,阴,3502
2020-02-28 04:14:00,7℃,99%,63,2级,西北风,雨,3456
2020-02-28 20:09:00,5℃,99%,43,0级,无持续风向,雨,3909
2020-02-28 20:53:00,5℃,99%,45,1级,西南风,阴,3789
2020-02-28 22:09:00,5℃,99%,45,2级,西风,雨,3771
2020-02-28 23:08:00,5℃,99%,48,1级,西风,雨,3804
2020-02-27 02:02:00,8℃,77%,83,3级,东风,多云,3479
2020-02-27 02:57:00,7℃,84%,84,3级,东北风,多云,3535
2020-02-27 04:00:00,6℃,85%,82,2级,东风,多云,3460
2020-02-27 20:02:00,8℃,89%,62,2级,东北风,阴,3678
2020-02-27 21:03:00,8℃,92%,63,2级,东北风,阴,3710
2020-02-27 22:13:00,8℃,94%,63,2级,北风,阴,3684
2020-02-27 23:02:00,8℃,96%,60,2级,北风,雨,3721
2020-02-26 01:04:00,10℃,98%,128,2级,北风,阴,3531
2020-02-26 01:59:00,10℃,98%,112,2级,北风,阴,3564
2020-02-26 03:06:00,10℃,98%,97,2级,东北风,阴,3542
2020-02-26 04:09:00,10℃,94%,87,4级,东北风,阴,3536
2020-02-26 04:58:00,9℃,90%,78,4级,东北风,阴,3563
2020-02-26 21:13:00,10℃,75%,60,3级,东北风,多云,3796
2020-02-26 22:08:00,9℃,76%,67,3级,东北风,多云,3748
2020-02-26 23:03:00,9℃,75%,67,4级,东风,多云,3770
2020-02-25 01:08:00,17℃,84%,54,2级,西北风,多云,3387
2020-02-25 01:54:00,16℃,90%,58,1级,北风,阴,3363
2020-02-25 03:07:00,16℃,93%,62,2级,西南风,阴,3356
2020-02-25 04:00:00,15℃,96%,55,1级,东北风,阴,3375
2020-02-25 21:10:00,10℃,95%,107,2级,北风,多云,3798
2020-02-25 22:06:00,10℃,95%,109,2级,北风,多云,3722
2020-02-25 23:08:00,10℃,96%,120,1级,北风,阴,3898
2020-02-24 20:21:00,20℃,66%,56,1级,东南风,晴,3603
2020-02-24 21:18:00,19℃,68%,55,2级,西南风,晴,3598
2020-02-24 22:15:00,18℃,70%,55,1级,西风,晴,3613
2020-02-24 22:52:00,18℃,71%,59,2级,西风,多云,3666
2020-02-23 01:06:00,5℃,74%,79,1级,东风,晴,3408
2020-02-23 01:58:00,4℃,80%,78,1级,东北风,晴,3390
2020-02-23 03:03:00,5℃,78%,79,1级,东风,晴,3424
2020-02-23 04:11:00,6℃,66%,78,2级,东风,晴,3369
2020-02-22 01:10:00,4℃,96%,75,2级,西风,多云,3456
2020-02-22 02:02:00,3℃,95%,77,1级,东南风,多云,3474
